04574b97-48e9-4faa-b64b-161b7a98dd4b,negative smile
246dc8af-768e-4152-91ad-52d7f73ec2d4,NOT smile
02b4b130-50e8-4667-bbd2-f8bb914f8b25,NOT smile
004979f0-5f20-426f-8417-97826ec08fb0,positive smile
15c65600-049d-4aec-8ceb-855951ef300f,positive smile
06351550-d2db-4df7-9d39-edd1f24d7f7b,NOT smile
06271cd4-73e7-426a-be16-d99011f44a58,NOT smile
230311ca-e2b3-4389-a93e-0dd571b76ae9,positive smile
06f7c126-328a-4507-8400-3bad7ec903b9,positive smile
509e45c8-7ede-4b4a-8415-c62e6e28c963,NOT smile
227af605-49b6-4eab-acc2-9918ffd3fb6a,positive smile
10e8884d-ec28-451b-85d4-8229b0c857da,negative smile
0011e67c-f753-4d54-8c14-9011d32e6a68,positive smile
147a9c37-1356-49a3-b388-346fe7919837,NOT smile
07317beb-31d3-4ceb-b721-0d744db94fb9,NOT smile
22345562-be0e-44ca-ba39-6af6df06d7b2,negative smile
08130516-8502-4742-a33a-18d57cd22b2e,negative smile
47967e0d-b193-4c5a-8958-a7e520fd850c,NOT smile
059b3f56-f470-42ae-94d8-85d4764ebb00,NOT smile
02ecc80a-01ca-409c-912d-7b930dc9c8b0,NOT smile
d3654971-6921-40bf-aa3c-542ba7541248,positive smile
aa4f5d8f-53b6-493b-a22c-419ce2740c6c,NOT smile
19787c0c-89b1-4953-acf4-1c12c9ffc490,NOT smile
055e966a-9696-4d6d-958f-615ad54cc195,NOT smile
668c13bf-fe7f-4ee8-a89e-77ee4eed4bb0,NOT smile
09fa7830-bf9d-44af-b38f-80da15192cd4,positive smile
075a7d26-324a-4132-896c-b2448f372624,NOT smile
4888fa1b-f232-4c61-83b1-7a68cea94e31,NOT smile
0212d650-8677-4c33-b7e8-95098a611b78,NOT smile
1f577e66-8571-4784-b557-558a62705e0d,positive smile
14a5793b-3d41-47ea-aee6-5b30d631ff69,NOT smile
10207218-9099-4b04-af7a-f6b326511171,positive smile
0577c5bb-58b7-4f63-85aa-c8edbe94c18c,positive smile
02bd57db-348f-4717-8d2b-bb6619f8b31b,NOT smile
6bd1ebcb-ab2d-4eb1-8149-eb97889628fd,NOT smile
3c670656-afd7-436d-98fc-e38a80aa6483,NOT smile
1240b5e8-a9d8-4550-ac46-ae1f6513702b,NOT smile
3eb51140-ceed-49a4-80dd-3929b9202228,NOT smile
b162303c-a32f-4c1b-bd89-81d425c1f90c,NOT smile
02537e92-5807-4ea1-b06a-f730403c357f,NOT smile
07654afb-d906-42a3-8caf-d8f9934c72a5,negative smile
7a8861fa-0ba7-48ef-8704-05dc8222d411,NOT smile
2171020f-c35e-42d9-bf08-1bad5f324f46,NOT smile
1c769f93-29bc-4eb7-a457-50b9c67e5f35,NOT smile
0a66f6b6-4676-4ff0-8832-406187c5a2ed,positive smile
08541fca-0c76-46c7-9fe9-8b470c7d8565,NOT smile
cf7ebdbd-2b1e-460e-8668-58355b80fe13,NOT smile
a54db358-ad81-4fcb-9057-16d8d20a424c,NOT smile
1749175d-ebc1-4b0f-82bd-c7e54f601e83,NOT smile
079eae64-aaef-4561-8752-dd9905262309,negative smile
03d398df-06d8-463a-8228-ab4fbe51d954,NOT smile
e8aec7cf-537f-47d5-a04e-c72b1720b42f,NOT smile
00b2af6f-74ab-4918-b1f6-603426bec409,NOT smile
4d9ebb3d-a894-4d5e-aaa7-b62c838cebd7,positive smile
27a64384-0cce-42ea-8d4d-6067bbb13f9f,NOT smile
02d88786-97ae-4e5c-a071-83a8a523145e,NOT smile
05ac06ab-8747-4ecd-8187-967322f1f2b1,NOT smile
5a866558-f0e5-43f1-af8c-2e407386990b,NOT smile
173280ad-e5a7-42aa-9e17-eed6f5b696ef,NOT smile
0b975a12-94e9-47b8-a688-38b846d4eadc,positive smile
66f2b259-e234-4f49-8da6-49dbc8085b78,NOT smile
030bf84e-1947-4bc9-acbc-700066e2e23b,negative smile
34d588b1-72ad-4c48-8915-4578d55adf87,NOT smile
05bd99e4-fac6-4423-81f9-d5cf25e1d813,negative smile
27cfa742-94c0-4af1-9bad-3dc90bc8bdf2,NOT smile
01eea3f0-27e9-4fa1-a643-ef5cbe13d864,NOT smile
004f1e6d-f50f-480e-9ec7-a9ac40c28266,NOT smile
1778b4da-ddfc-4bb9-ad3e-a0c396644401,NOT smile
04fdc158-6f5c-4a1f-8b3d-d9b83b1fe8dc,positive smile
2e78b097-d0dc-482b-b218-7dcb04042bd1,NOT smile
0b2a74cc-bdaa-4e44-b689-dac7bf36b61c,positive smile
03aba8a3-2c20-4ddd-9987-a16226f5042d,NOT smile
0cda6d8c-3bb6-4735-82f0-f9c5f10cc759,NOT smile
069b15c6-208f-434f-baa4-cc0256d93cc1,NOT smile
ecc414a2-b3e6-4bfd-b0b1-4344ecb5d262,positive smile
0857fffa-eab9-4697-b1ad-2ec44bcbc433,negative smile
072e3d88-aa65-4803-9424-3f8d6dcaf3ec,negative smile
054b3091-d70d-490a-9503-a2aca51348e7,NOT smile
831af1e9-e3ac-46e3-800c-88e45b65a034,negative smile
11a140cb-8c7d-432a-9b93-696776cb0201,NOT smile
f1c8f94b-429a-4eff-b42b-620e61e3b1e5,positive smile
0783b72b-6a4d-4355-af77-2cf60ec1e93b,NOT smile
3c100702-04c2-4da0-bdf5-94b793f4f5f1,NOT smile
036a5dfd-b96f-4705-97ed-a005c7f19da0,positive smile
181ff3b6-d4a0-424f-8af2-fee89f125ef1,positive smile
043cc7a1-3b27-4bd7-bb67-969f78797963,negative smile
04a38589-6d43-4239-9f8c-cc719beb72a1,NOT smile
0380777e-7036-4ecf-b59a-63534325cde0,negative smile
3a05ce1b-cc2f-4a60-8a38-d5f5ca60e07b,NOT smile
0f1f6ffa-8ec2-481f-8f44-872216857191,negative smile
4bf0a473-0feb-49a1-b776-4cfe2f5dea64,negative smile
0b68852b-11d4-405b-8b3b-5b924a104751,NOT smile
853a83e3-00da-48cc-a237-8180b8b82600,NOT smile
198befb6-b0ed-404d-967d-fd03c15dc872,NOT smile
0a1cbb62-a175-4f9d-a984-8f237e2c9307,NOT smile
1ea02601-1a05-4696-bf43-520d1e31fdcf,NOT smile
d6f09cc0-28b8-4b63-bf07-dd708991015c,NOT smile
0031a56e-3aec-4a6f-9322-2c2f15339e2d,NOT smile
0ded109d-3eb4-4e4e-a888-e2e2427ef178,NOT smile
1355bf6b-72eb-4b68-878d-669f0d34a718,NOT smile
7166759c-1cba-40dc-9391-1c496aafb5aa,NOT smile
03ba7df5-fa2a-4f5c-bbbd-3e9aa91efcff,NOT smile
47d172e0-c2e5-41e5-b2c6-6ce965fcfba7,NOT smile
019d7de6-3fe5-4ea2-aa19-f433b4c941f2,NOT smile
cc39af36-f9f7-4d05-9d63-6cb0e2a92726,positive smile
044b4986-d52e-4727-8343-919d7038c028,NOT smile
17c4efaa-88e3-4cb1-aa4b-a118d8ad727c,NOT smile
04802c82-d366-4169-bd9d-3e42e7e615c8,negative smile
5022c1c5-475d-431d-8560-99871954526d,NOT smile
0088d9d4-ec9d-4fb3-aa5f-4c317183d6dc,NOT smile
0627358b-7cdb-4965-ae2b-d5a44e70d058,positive smile
38e66d70-d49e-4ad2-8db8-c120eb4db4fd,NOT smile
013749e9-2974-42ac-b32e-dc0634ec80f9,NOT smile
fb3cea64-f71f-42a2-a650-87d751b1290b,NOT smile
06f03d09-4e5c-4a0e-8094-b6d9e405cd03,NOT smile
5a1e8abe-0ba6-4149-b905-6af3f257efb0,NOT smile
053c765f-0f76-4054-b53a-1adb0cbb2639,NOT smile
0dbff36e-bc3f-4df0-9093-7a3e76efc83e,positive smile
09ff2525-fcee-49d3-99ce-9913e4e41fb3,positive smile
112efff6-a99e-4f8a-befd-e5eda75cbf6e,NOT smile
12bf28ef-8f2c-488d-8b5e-e1b335fe6030,NOT smile
10356108-97fc-4c26-b028-f9d35b369e2c,positive smile
95c72aca-8a8d-417a-a75e-a16f60bb52ff,NOT smile
806c7b4e-0ca0-491c-b0af-000570c5f4bc,NOT smile
1c5b948c-acc7-471e-a9dd-d0e4aed90376,negative smile
06a7901c-5021-49a8-b80d-9de72331a60d,NOT smile
0022a7a9-3017-48f6-858c-bc658c73f48b,NOT smile
0d8026e8-1d06-4565-8105-a8c68947cd85,negative smile
129eea30-10ea-49ff-96bf-5f49f2fe7422,NOT smile
0144f859-0bc0-4d89-b440-4622430cb70c,positive smile
5c94231e-1882-402f-aa73-01d20959b912,positive smile
046d795c-ca35-49c7-a8d0-40f4b28d6e40,NOT smile
21536f27-cb82-4558-9cd7-f924dbc52444,NOT smile
0530a3c0-937d-47cd-b95c-4335cc039151,NOT smile
4c1bdb71-5399-453e-b78f-dec76b25c862,positive smile
05d19ea1-e005-4cdd-8434-d429d4eb48eb,NOT smile
0cc62a80-aab2-4750-a620-25e693fbca14,NOT smile
0f7ab261-8847-4dd4-92c5-ff09943dc7a4,NOT smile
64f871f8-4a00-466c-bbbd-16462159b50c,NOT smile
27119e37-1d07-4c14-875b-234e828ea520,NOT smile
392841c8-01db-4430-ac03-0d235ca5cccf,NOT smile
5185603d-c4d7-48f0-b81c-d4b578a71da5,positive smile
19c6b5f0-3ade-45f1-9c65-4cb29cb7d962,NOT smile
1b05a6e4-2ae4-40e1-b7df-5efbc2b3666e,positive smile
00a502a4-52ee-4103-98f5-2d45728e8c45,positive smile
086f770a-ba20-435d-992a-1017d77fae3f,NOT smile
0ad4c8e9-47b9-4d85-a801-0f94b2c3f054,positive smile
21da42ba-f570-4046-9256-798a8d8e4a30,NOT smile
00f79f9a-2272-4ebf-8790-4cd34340ca9f,NOT smile
04084d82-91f2-4bae-844c-d54950407c04,positive smile
0600a3f0-ab9c-42e9-860f-b30e48d856b8,NOT smile
0df49591-4cb5-477c-82ee-3613f9814611,positive smile
35492257-bd1d-41c9-98c5-d2b577b80d64,NOT smile
12606f0c-c240-49ac-90ff-2fb2341490df,negative smile
3338d801-ed6e-48e7-a851-0bd718351254,NOT smile
06ba635a-ee3b-481a-98cb-574a0ed7dc8f,NOT smile
1880a354-f496-4a04-ae9b-2595c93dc2fb,NOT smile
0375b556-8c64-40e7-abc6-1c24d7e18929,NOT smile
39608ae3-65ae-4011-baf4-c83908f66391,NOT smile
0467b878-de6c-4656-888c-a2e709a1162c,positive smile
8c9a0b6b-e356-4f48-8c6f-67c979f65c0d,positive smile
0cc8ed24-7866-44e7-b6bc-37bac7dc4c52,positive smile
156bb185-2368-4c68-a349-f5616f9719f9,NOT smile
1689e085-0120-409c-814a-d7d779e316a7,positive smile
bdea65f5-85e8-4c92-be9d-f025e5ce98a7,negative smile
156e8299-fd3c-4f2e-ab55-f0471ac1a7af,positive smile
06d92a63-1550-41b2-b771-d0a4ec54f80a,NOT smile
3a5b0598-2093-4348-964b-893c7b6e5ea3,NOT smile
0511ef98-062b-473e-ab72-88b2e7c6a4bf,negative smile
02d099bf-75ae-486b-ae6f-cfa1cbf27ae4,negative smile
04876866-e5f5-4ed4-8c57-532736649ed1,NOT smile
2db487d7-7a0c-470e-8fbf-c20d4349ca5d,NOT smile
e9f4c5de-3d26-458f-b649-60aa098d34c3,NOT smile
15ddf489-eecf-4b8a-bcd9-3ed58f5c23b9,NOT smile
3ac6fa9c-5269-4840-9058-54bd080d90eb,NOT smile
1a5601d9-b756-4c56-9c9b-bbad5f36d7ff,NOT smile
5a88828a-58c3-4569-ad2f-1e5921c3b316,NOT smile
05d1ff54-f8f9-4d9d-af09-047d49476afd,positive smile
0d80d6fc-6fa1-4309-a742-19aac71658b8,NOT smile
04a2e3c9-2818-4ce6-8083-fb8ce1f7812c,NOT smile
0c8b5780-a0ec-4625-8277-d0112d4728fb,NOT smile
3f9f249c-6436-4f2f-9a9c-f9f599002a92,negative smile
03d6d96d-b712-409c-9b4b-4db695151148,negative smile
21969710-6972-44a7-8375-891d056c2e89,NOT smile
08472fdb-5f01-4d34-b322-1c689dd92116,NOT smile
043021cf-d2d5-4873-a7e5-a99409b2df79,NOT smile
16324b78-30aa-443c-b639-2bda5e4eb5b0,NOT smile
017ee650-5fb5-4a67-9134-9cc503bf3667,NOT smile
71615969-b0b9-4b60-aa6c-153ed29e3aea,positive smile
1fa2cf75-a5bd-45b7-978d-218ec698832e,NOT smile
094faf0d-9668-4cf7-951b-9017edef50e3,negative smile
35b67a01-95e0-4e67-ad8c-c043afab633b,NOT smile
00cf8574-e4b8-44fa-b365-4b04150bb101,NOT smile
0e23f2b6-046a-4239-8b26-827b3ddec497,positive smile
29fdc016-e87b-4a24-90d3-67f6d32b5762,positive smile
05c62325-6cbc-4710-9b7c-78ef7b12a1fe,NOT smile
9ff886a0-467f-4c34-b130-09247ad52a9c,NOT smile
08301fae-aa29-4272-ab8c-71bb85b81246,NOT smile
2bb02a0a-7f6f-4d25-9bf1-a5a8f900e798,NOT smile
07607782-1b31-4305-8d9f-2c40f34c65e5,NOT smile
085817b5-eafc-463c-9aa6-42fce54966f1,positive smile
02326f0c-4883-4467-8fb8-641290c474c4,positive smile
0f2c9c7c-997d-48b9-a7f6-4f16e9432f65,NOT smile
149cb874-87d7-4a1d-8bd4-5c51dff0e5f7,NOT smile
09ad16f8-ab93-4044-8458-992dfba15f8e,NOT smile
121bf8c7-ed4e-4592-880b-a813a1a59f3c,positive smile
0015b10d-7be9-4614-bad3-ceac93b9c084,NOT smile
08ffb736-e03d-42f1-82d9-2aea20f814e7,NOT smile
07d7bd75-787a-4db8-9be9-537644dc6588,NOT smile
30811137-fadc-494f-89bd-4ec2de60ddec,positive smile
05f97129-11dc-4ea7-ac36-c1a30dd55ad7,NOT smile
1a8d100d-a134-40e6-b14e-2cd3d758e43b,negative smile
21436fc7-0395-442c-be9c-73f29905b161,NOT smile
0c968424-4163-4bce-a08b-d902f4073806,NOT smile
08340861-e443-44f6-a161-8044bbdaa0b3,positive smile
59d34d06-5776-4ed0-8705-3ed8481c0fcb,NOT smile
034ad919-7ab9-4e1a-81a9-4d1c864f38ab,NOT smile
009807ca-9e88-432b-adb3-72c111215a50,negative smile
1a931ae0-c30f-4982-bdea-61c36952fe62,NOT smile
083e0982-278c-41df-aabc-d873b289d48f,NOT smile
51cec372-1ac8-445a-b875-38c3ef7139b0,negative smile
579b3952-51ad-4f7e-b21a-f05b38876c39,NOT smile
1bf5b319-dbd1-404b-8976-62e0fc8941cd,NOT smile
591cc66e-eee3-47c8-822e-8b4cee208ed1,NOT smile
8f952ff8-1bad-46a1-bf86-88be457b6f4b,negative smile
00f161eb-95de-4a15-9896-3a79fdbbb65c,negative smile
2fb46452-5948-4ac3-bfc2-4ce768056683,NOT smile
170db169-e6e2-4d00-8d93-4bf0c47eb940,positive smile
001b110f-2719-4537-8a3d-d80c22265a2a,NOT smile
36b47aad-4acf-4cc2-9492-beca61329838,NOT smile
21b2ce49-db0f-43dd-9745-5aff08214836,positive smile
1348da38-1aa6-4cac-8a20-e09e4d98bffe,NOT smile
063448bd-2f3a-4b9b-8a67-44357b7ae36f,NOT smile
0524f8d3-d185-4128-a2cf-4e215a68dc8d,NOT smile
08d756e7-c6af-4e8b-b803-e22ddf659a7d,positive smile
0ecdffd2-4bf9-4888-8d9c-184272e6bde5,NOT smile
828d71aa-1f01-4c91-96c6-eba18cfa0b5b,NOT smile
0b149806-35a6-4fbf-90e3-6d97fb043002,negative smile
1c4f0fa1-39e9-4985-804f-29966ab8f7e7,NOT smile
219236f5-47b4-4052-8477-11cebe45eca3,NOT smile
104284d2-2eb9-45f2-b5c1-b199df7deef1,positive smile
0a55d482-e853-4acb-a439-93e53535fa55,positive smile
028511ee-86e4-4b81-811d-72678e251969,negative smile
02b1b028-f687-4f06-9e7c-4641a9878d2d,NOT smile
0e191e64-f7c2-4c9f-ade0-40a2a941625d,NOT smile
064bd18f-832c-447e-9ab1-d44653f7e7c9,NOT smile
2f10f711-423a-4f89-99c4-6b0fd5dd1273,NOT smile
64ecdcd6-0676-44f6-b049-7985b893b3b6,negative smile
42b31570-a0d7-494e-ab24-ec4ca2927590,NOT smile
175cbb6d-d927-46c5-a36a-19331d90f46e,NOT smile
1c4c9192-13c4-42bb-b5db-0251b4c9a089,NOT smile
1954a536-6d36-458d-969b-70f06191f638,NOT smile
77db1e12-d6d7-4c18-a525-680ee9a31d89,positive smile
592cabf8-8833-4b86-9d26-332393148b4d,NOT smile
dcb21511-d9ae-4b23-a38a-13ebd997fa5d,positive smile
0d7308b8-65bf-4efa-a122-b19e74a19e7a,positive smile
20526fab-46fd-45be-8e19-8e49e0ac1be1,NOT smile
ac7217c2-0751-467a-9d62-4499c6b89127,positive smile
fe371c18-a5fd-486b-a0ba-047e96bd920d,NOT smile
01dbde8b-5a50-4a0c-9a7c-a5fc1d54f9aa,negative smile
01c08bec-311b-4fa6-b0c4-725ca7e085ce,NOT smile
a882838e-4653-4c07-b9fe-1aba82b13f76,NOT smile
a756578e-3b0d-4776-9199-a53a2aab4089,positive smile
073e1e9c-5a58-440e-9773-cffafcc4206e,NOT smile
0506b44e-3c08-49eb-9096-3497831e7016,NOT smile
043f9f79-30ad-40ac-9fe2-4976390df352,NOT smile
087c43b5-9451-432b-98f0-c6458838c936,NOT smile
3b071663-c4a4-4de6-8602-b3907faa3cc3,positive smile
0322f1d4-d5e0-45c0-9fe9-57e326bf50a9,NOT smile
0b80bbc4-ad3f-469d-b80c-e8e1e004a5c6,NOT smile
54665fa7-6416-484b-ab89-12dd23746aae,NOT smile
06562958-3b3d-43e0-b003-3953fa596bb7,NOT smile
1037b91a-63cf-409f-88f0-62afa8cd6be0,NOT smile
229227d6-235b-4bb7-bac9-8411f24dbee5,NOT smile
183106c0-24aa-4097-a353-efb9d2aae2c9,negative smile
065f0e46-2ef9-4074-a1a2-b3e2ea4173fb,NOT smile
01abd43c-4aba-41ad-8749-b7e4bb3d84d0,NOT smile
05c682c5-ab17-4487-8914-4e31a8d4f68b,NOT smile
0c418f6f-61f8-4dff-9599-992902d1bbde,NOT smile
05e45402-b804-4645-b052-92c676cd2960,negative smile
a23bcc0a-4f03-4458-a26c-af74bb7ce818,negative smile
0a9b2d73-0e62-4653-a054-153707510948,positive smile
0fe3fef5-6520-498a-9f0c-9542942a16d6,NOT smile
074b4160-eacd-45e9-aaa9-9bac6bc9a01f,NOT smile
03164753-91c3-4111-8771-2e232655ea8c,NOT smile
7619e6ed-7fcd-43a3-b4ea-27317519e531,NOT smile
fb97898a-bbd3-41c7-a845-334f002eb23c,NOT smile
a5c4a985-fb2c-430f-add7-0f724e344481,positive smile
41ee5a11-d0f9-47ac-a69f-6330e3ed5033,NOT smile
031bd903-30d7-4c83-bc9e-9381b6785500,NOT smile
037a77e2-b514-4362-859c-11bb1dde087f,negative smile
f917a70d-8234-4f2a-a260-e9ca9291b6c9,negative smile
735398f8-b77b-4fef-a1b9-43185e6f809f,NOT smile
10053ab7-24a2-4d1a-9b53-40c8b2dae533,NOT smile
17e1a8c9-d9a4-4ed5-9b86-4efef2e074f6,NOT smile
04ed7700-9ad6-4ed3-8a21-cd8b0c576879,negative smile
1991d2a4-7775-4e3a-a17f-e4e8c4a35ef1,NOT smile
0051baa4-d19d-44f2-84f8-2a16c6ec4818,NOT smile
04042106-0865-4a10-b506-23a888d546fc,positive smile
026cd6b1-c2aa-42d3-be5e-6719a9012624,NOT smile
0a60acb8-6cfa-49d8-aebd-7751a2f2fdcc,NOT smile
14842ad5-629d-4c97-a873-cb64f13dbc1f,NOT smile
aff26f56-7b26-41ff-aab5-bcef1fcf41ea,NOT smile
01f1a458-aecb-41d7-abb1-a3d30034944e,NOT smile
0654a595-805b-40ff-9d22-5a2c74528e62,NOT smile
08008f1a-26ab-4299-ac51-72d45da648f5,positive smile
0f3ee1e2-9123-4bad-aac3-9cf4f66df661,positive smile
16fb1e78-8c00-46e5-98fc-27afa6667471,NOT smile
